year,reporter,reporter_code,partner,partner_code,flow,flow_code,hs_code,commodity,trade_value_usd,net_weight_kg,lag_trade_1y,yoy_growth_pct,rolling_avg_3y,volatility_index,total_imports,supplier_dependency_ratio,sudden_drop_flag,future_trade_value_usd
2022,Germany,276,Japan,392,Export,X,854232,Electronic integrated circuits; memories,1202067.068,414.092,2094624.129,-42.611800782898364,1273464.3936666667,787891.0330731745,676758321.696,0.001776213205605721,1,699217.124
2023,Germany,276,Japan,392,Export,X,854232,Electronic integrated circuits; memories,699217.124,292.0,1202067.068,-41.832103830665794,1331969.4403333333,706715.0395697961,490327273.28000003,0.0014260212762032389,1,806861.654
2019,Germany,276,Japan,392,Import,M,854232,Electronic integrated circuits; memories,71915466.467,26288.573,87380652.935,-17.698639170737398,79648059.701,10935538.223837243,658938248.3989999,0.10913840051284104,0,60375446.839
2020,Germany,276,Japan,392,Import,M,854232,Electronic integrated circuits; memories,60375446.839,19299.814,71915466.467,-16.04664503329807,73223855.41366667,13550062.7415034,458925040.263,0.13155840614929212,0,85262390.326
2021,Germany,276,Japan,392,Import,M,854232,Electronic integrated circuits; memories,85262390.326,21841.581,60375446.839,41.22030525648066,72517767.87733333,12454399.394308433,536506197.182,0.15892153860261243,0,75987417.911
2022,Germany,276,Japan,392,Import,M,854232,Electronic integrated circuits; memories,75987417.911,18397.287,85262390.326,-10.87815199590022,73875085.02533334,12577219.553469868,676758321.696,0.11228146810307502,0,47328952.001
2023,Germany,276,Japan,392,Import,M,854232,Electronic integrated circuits; memories,47328952.001,12895.35,75987417.911,-37.71475159685795,69526253.41266666,19774893.698703848,490327273.28000003,0.09652522831209705,1,54591152.258
2019,Germany,276,Japan,392,Export,X,854239,Electronic integrated circuits; n.e.c. in heading no. 8542,113037243.782,33920.21,118313072.873,-4.459210603601842,115675158.3275,3730574.5266273525,2841993258.123,0.03977393101089046,0,105505424.797
2020,Germany,276,Japan,392,Export,X,854239,Electronic integrated circuits; n.e.c. in heading no. 8542,105505424.797,36004.85,113037243.782,-6.663130427636419,112285247.15066667,6436853.774152328,1879380239.592,0.056138413384565794,0,146114538.27
2021,Germany,276,Japan,392,Export,X,854239,Electronic integrated circuits; n.e.c. in heading no. 8542,146114538.27,45760.559,105505424.797,38.49007153057281,121552402.28299999,21602221.355421115,2598482030.619,0.05623072876713071,0,183561354.094
2022,Germany,276,Japan,392,Export,X,854239,Electronic integrated circuits; n.e.c. in heading no. 8542,183561354.094,67204.3,146114538.27,25.628398287652477,145060439.05366668,39038639.42907042,3599158937.097,0.05100118035966937,0,184837506.714
2023,Germany,276,Japan,392,Export,X,854239,Electronic integrated circuits; n.e.c. in heading no. 8542,184837506.714,46207.487,183561354.094,0.6952185694525164,171504466.35933334,21997578.904586766,2899245740.182,0.0637536529422983,0,201599980.7
2019,Germany,276,Japan,392,Import,M,854239,Electronic integrated circuits; n.e.c. in heading no. 8542,221673651.384,170917.741,277702466.398,-20.17584349924359,249688058.891,39618355.03824604,2841993258.123,0.0779993586369043,1,221277121.093
2020,Germany,276,Japan,392,Import,M,854239,Electronic integrated circuits; n.e.c. in heading no. 8542,221277121.093,180867.6,221673651.384,-0.17888020904798857,240217746.29166666,32463325.309578698,1879380239.592,0.11773941027550533,0,244418822.668
2021,Germany,276,Japan,392,Import,M,854239,Electronic integrated circuits; n.e.c. in heading no. 8542,244418822.668,239615.802,221277121.093,10.458244151357091,229123198.38166666,13247882.879895283,2598482030.619,0.09406215620809029,0,291371042.71
2022,Germany,276,Japan,392,Import,M,854239,Electronic integrated circuits; n.e.c. in heading no. 8542,291371042.71,268079.96,244418822.668,19.20973987579357,252355662.15699998,35714626.24357348,3599158937.097,0.08095531422822168,0,293040674.192
2023,Germany,276,Japan,392,Import,M,854239,Electronic integrated circuits; n.e.c. in heading no. 8542,293040674.192,229401.48,291371042.71,0.5730258801530146,276276846.5233333,27602485.038428396,2899245740.182,0.10107479684478361,0,240520172.812
2019,Germany,276,Netherlands,528,Export,X,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",510753920.229,359665.292,531759143.31,-3.9501385815860997,521256531.7695,14852935.680911327,3495947289.983,0.14609886187142246,0,221983722.203
2020,Germany,276,Netherlands,528,Export,X,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",221983722.203,211525.208,510753920.229,-56.53802870402402,421498928.5806667,173104139.2662603,2812421627.798,0.07892974510255182,1,219651502.489
2021,Germany,276,Netherlands,528,Export,X,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",219651502.489,163081.814,221983722.203,-1.050626456235041,317463048.307,167398867.0465659,3534221940.685,0.06214988933219834,0,582834183.708
2022,Germany,276,Netherlands,528,Export,X,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",582834183.708,181052.412,219651502.489,165.34495648951363,341489802.79999995,209013617.87954852,4311911900.578,0.1351683886746092,0,1480332028.073
2023,Germany,276,Netherlands,528,Export,X,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",1480332028.073,332774.468,582834183.708,153.98853901380753,760939238.0899998,648937519.8692083,5137518595.549,0.2881414442675726,0,959137458.72
2019,Germany,276,Netherlands,528,Import,M,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",321127639.181,910635.955,378312371.182,-15.115744648352864,349720005.18149996,40435711.77824244,3495947289.983,0.09185711698260805,0,230240708.119
2020,Germany,276,Netherlands,528,Import,M,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",230240708.119,277224.236,321127639.181,-28.30243179746126,309893572.82733333,74672334.47328125,2812421627.798,0.08186564412792834,1,343516784.62
2021,Germany,276,Netherlands,528,Import,M,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",343516784.62,538167.629,230240708.119,49.1989785066389,298295043.9733333,59990523.66668401,3534221940.685,0.09719728709324346,0,469508218.781
2022,Germany,276,Netherlands,528,Import,M,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",469508218.781,954327.954,343516784.62,36.67693684906034,347755237.17333335,119690052.94773968,4311911900.578,0.10888631994500252,0,687553155.45
2023,Germany,276,Netherlands,528,Import,M,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",687553155.45,1169008.391,469508218.781,46.44113307219998,500192719.61700004,174058639.70839027,5137518595.549,0.13382981349122056,0,208713249.605
2019,Germany,276,Netherlands,528,Export,X,854232,Electronic integrated circuits; memories,92819307.435,45087.097,118847285.049,-21.900355235938978,105833296.242,18404559.47143105,658938248.3989999,0.14086192091674743,1,55418011.7
2020,Germany,276,Netherlands,528,Export,X,854232,Electronic integrated circuits; memories,55418011.7,15937.004,92819307.435,-40.29473691256701,89028201.39466667,31884126.8212308,458925040.263,0.12075612973360778,1,106904267.598
2021,Germany,276,Netherlands,528,Export,X,854232,Electronic integrated circuits; memories,106904267.598,22265.189,55418011.7,92.90527451023654,85047195.57766667,26608512.334227957,536506197.182,0.19926007967757858,0,171641896.554
2022,Germany,276,Netherlands,528,Export,X,854232,Electronic integrated circuits; memories,171641896.554,28855.037,106904267.598,60.556636709245005,111321391.95066667,58237711.95109878,676758321.696,0.2536236216849973,0,155844135.407
2023,Germany,276,Netherlands,528,Export,X,854232,Electronic integrated circuits; memories,155844135.407,27561.0,171641896.554,-9.203907358381977,144796766.51966667,33753124.59922485,490327273.28000003,0.3178369711407133,0,132932757.099
2019,Germany,276,Netherlands,528,Import,M,854232,Electronic integrated circuits; memories,23842053.61,34158.002,31446923.519,-24.18319205185587,27644488.5645,5377455.082695424,658938248.3989999,0.03618253101550598,1,25575635.156
2020,Germany,276,Netherlands,528,Import,M,854232,Electronic integrated circuits; memories,25575635.156,30420.82,23842053.61,7.271108329665401,26954870.761666667,3985627.8959729103,458925040.263,0.05572943925949902,0,27236195.387
2021,Germany,276,Netherlands,528,Import,M,854232,Electronic integrated circuits; memories,27236195.387,29237.92,25575635.156,6.492742881540653,25551294.717666667,1697201.7980481496,536506197.182,0.05076585420645312,0,46793120.303
2022,Germany,276,Netherlands,528,Import,M,854232,Electronic integrated circuits; memories,46793120.303,58382.175,27236195.387,71.80490754349135,33201650.282,11799805.425048374,676758321.696,0.06914302905907892,0,32185046.971
2023,Germany,276,Netherlands,528,Import,M,854232,Electronic integrated circuits; memories,32185046.971,24687.097,46793120.303,-31.218421078586307,35404787.553666666,10168253.296769729,490327273.28000003,0.0656399281151567,1,13001149.641
2019,Germany,276,Netherlands,528,Export,X,854239,Electronic integrated circuits; n.e.c. in heading no. 8542,942741669.607,337719.09,1361843829.63,-30.77461239714,1152292749.6185,296349979.3621929,2841993258.123,0.3317184750218709,1,158551516.683
2020,Germany,276,Netherlands,528,Export,X,854239,Electronic integrated circuits; n.e.c. in heading no. 8542,158551516.683,170091.854,942741669.607,-83.18187030503327,821045671.9733334,610807280.9646062,1879380239.592,0.0843637244570691,1,202547198.052
2021,Germany,276,Netherlands,528,Export,X,854239,Electronic integrated circuits; n.e.c. in heading no. 8542,202547198.052,158322.888,158551516.683,27.748508679965994,434613461.44733334,440601420.7199584,2598482030.619,0.07794827736551636,0,315986051.876
2022,Germany,276,Netherlands,528,Export,X,854239,Electronic integrated circuits; n.e.c. in heading no. 8542,315986051.876,216159.535,202547198.052,56.006133343240236,225694922.20366666,81229742.5079645,3599158937.097,0.08779441458366581,0,393462161.853
2023,Germany,276,Netherlands,528,Export,X,854239,Electronic integrated circuits; n.e.c. in heading no. 8542,393462161.853,228088.008,315986051.876,24.518838574369532,303998470.5936666,96020349.03880887,2899245740.182,0.13571190478951964,0,259613397.352
2019,Germany,276,Netherlands,528,Import,M,854239,Electronic integrated circuits; n.e.c. in heading no. 8542,312508665.07,1008849.129,328091852.866,-4.7496418030119525,320300258.968,11018977.763055053,2841993258.123,0.10996108600074475,0,179723352.365
2020,Germany,276,Netherlands,528,Import,M,854239,Electronic integrated circuits; n.e.c. in heading no. 8542,179723352.365,365442.175,312508665.07,-42.49012188998244,273441290.10033333,81535255.10780114,1879380239.592,0.09562905290736518,1,340175389.714
2021,Germany,276,Netherlands,528,Import,M,854239,Electronic integrated circuits; n.e.c. in heading no. 8542,340175389.714,547239.127,179723352.365,89.27723372482951,277469135.7163333,85773192.40506367,2598482030.619,0.130913119931395,0,521692656.854
2022,Germany,276,Netherlands,528,Import,M,854239,Electronic integrated circuits; n.e.c. in heading no. 8542,521692656.854,773985.22,340175389.714,53.3599056923575,347197132.9776667,171092752.5116661,3599158937.097,0.1449484910146217,0,572671896.602
2023,Germany,276,Netherlands,528,Import,M,854239,Electronic integrated circuits; n.e.c. in heading no. 8542,572671896.602,479391.69,521692656.854,9.77189137670132,478179981.0566667,122203400.70989564,2899245740.182,0.1975244418453644,0,337879118.229
2019,Germany,276,Rep. of Korea,410,Export,X,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",92894382.698,15656.088,65586259.032,41.636958821932765,79240320.865,19309759.425709445,3495947289.983,0.026572020397496246,0,107590817.229
2020,Germany,276,Rep. of Korea,410,Export,X,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",107590817.229,16699.249,92894382.698,15.820584737376606,88690486.31966667,21315494.033709686,2812421627.798,0.038255578809937824,0,425698284.151
2021,Germany,276,Rep. of Korea,410,Export,X,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",425698284.151,42498.826,107590817.229,295.6641422705519,208727828.02600002,188045554.10936707,3534221940.685,0.12045035407948702,0,428526475.38
2022,Germany,276,Rep. of Korea,410,Export,X,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",428526475.38,35558.254,425698284.151,0.664365193446911,320605192.25333333,184481279.92200842,4311911900.578,0.09938201087145523,0,408448151.43
2023,Germany,276,Rep. of Korea,410,Export,X,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",408448151.43,25907.374,428526475.38,-4.685433713796876,420890970.3203333,10868186.272794973,5137518595.549,0.07950300204925154,0,321454526.383
2019,Germany,276,Rep. of Korea,410,Import,M,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",421543386.964,190208.662,385730737.231,9.284365044404822,403637062.09749997,25323367.47846291,3495947289.983,0.12058059003688522,0,333372228.351
2020,Germany,276,Rep. of Korea,410,Import,M,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",333372228.351,180465.151,421543386.964,-20.916271335204183,380215450.84866667,44343568.763678275,2812421627.798,0.1185356509336815,1,444352440.831
2021,Germany,276,Rep. of Korea,410,Import,M,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",444352440.831,207707.243,333372228.351,33.290179277666596,399756018.7153333,58610314.38175997,3534221940.685,0.1257285049690105,0,550117905.111
2022,Germany,276,Rep. of Korea,410,Import,M,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",550117905.111,162226.165,444352440.831,23.802156702954992,442614191.431,108383293.13953346,4311911900.578,0.1275809705289336,0,1035827070.65
2023,Germany,276,Rep. of Korea,410,Import,M,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",1035827070.65,300703.397,550117905.111,88.291829992517,676765805.5306667,315420873.50144273,5137518595.549,0.20162011122400825,0,823044347.296
2019,Germany,276,Rep. of Korea,410,Export,X,854232,Electronic integrated circuits; memories,1860809.701,533.636,2018080.93,-7.793108128721084,1939445.3155,111207.55251144253,658938248.3989999,0.002823951569849142,0,1180028.198
2020,Germany,276,Rep. of Korea,410,Export,X,854232,Electronic integrated circuits; memories,1180028.198,444.033,1860809.701,-36.58522967900197,1686306.2763333332,445445.4841150174,458925040.263,0.002571287453227114,1,1916634.16
2021,Germany,276,Rep. of Korea,410,Export,X,854232,Electronic integrated circuits; memories,1916634.16,728.641,1180028.198,62.42274237585632,1652490.6863333334,410115.465103737,536506197.182,0.003572436199371275,0,5076067.734
2022,Germany,276,Rep. of Korea,410,Export,X,854232,Electronic integrated circuits; memories,5076067.734,3176.0,1916634.16,164.84280829055035,2724243.364,2069771.8440224058,676758321.696,0.007500561975032752,0,3874588.364
2023,Germany,276,Rep. of Korea,410,Export,X,854232,Electronic integrated circuits; memories,3874588.364,1976.188,5076067.734,-23.669490498567882,3622430.0860000006,1594739.1557877257,490327273.28000003,0.007902045378959426,1,1918495.656
2019,Germany,276,Rep. of Korea,410,Import,M,854232,Electronic integrated circuits; memories,198284299.707,63518.431,331444592.626,-40.17573249995882,264864446.16649997,94158546.1078119,658938248.3989999,0.3009148432175013,1,120326856.415
2020,Germany,276,Rep. of Korea,410,Import,M,854232,Electronic integrated circuits; memories,120326856.415,39016.64,198284299.707,-39.315993957764604,216685249.58266667,106754957.04162613,458925040.263,0.2621928329429209,1,177822762.364
2021,Germany,276,Rep. of Korea,410,Import,M,854232,Electronic integrated circuits; memories,177822762.364,52268.569,120326856.415,47.78310317581979,165477972.82866666,40418264.59238575,536506197.182,0.33144586828263023,0,215825378.284
2022,Germany,276,Rep. of Korea,410,Import,M,854232,Electronic integrated circuits; memories,215825378.284,42346.881,177822762.364,21.371063757411072,171324999.02100003,48079700.66605233,676758321.696,0.3189105643254267,0,156213166.667
2023,Germany,276,Rep. of Korea,410,Import,M,854232,Electronic integrated circuits; memories,156213166.667,38561.668,215825378.284,-27.620575527757246,183287102.43833336,30179433.440730307,490327273.28000003,0.31858959348115823,1,209592186.198
2019,Germany,276,Rep. of Korea,410,Export,X,854239,Electronic integrated circuits; n.e.c. in heading no. 8542,113840713.67,29100.266,217209437.211,-47.58942561072349,165525075.4405,73092725.37843859,2841993258.123,0.04005664452039774,1,110125409.701
2020,Germany,276,Rep. of Korea,410,Export,X,854239,Electronic integrated circuits; n.e.c. in heading no. 8542,110125409.701,21898.621,113840713.67,-3.263598627613906,147058520.194,60780870.67194769,1879380239.592,0.05859666254919624,0,140530858.374
2021,Germany,276,Rep. of Korea,410,Export,X,854239,Electronic integrated circuits; n.e.c. in heading no. 8542,140530858.374,22235.752,110125409.701,27.609839323688718,121498993.915,16586433.29606542,2598482030.619,0.05408190501918665,0,183926938.037
2022,Germany,276,Rep. of Korea,410,Export,X,854239,Electronic integrated circuits; n.e.c. in heading no. 8542,183926938.037,27525.0,140530858.374,30.880107163017804,144861068.704,37090826.86202725,3599158937.097,0.051102755185729945,0,182498494.465
2023,Germany,276,Rep. of Korea,410,Export,X,854239,Electronic integrated circuits; n.e.c. in heading no. 8542,182498494.465,22320.054,183926938.037,-0.7766364118521026,168985430.29200003,24652730.275510523,2899245740.182,0.06294688716298455,0,146147573.693
2019,Germany,276,Rep. of Korea,410,Import,M,854239,Electronic integrated circuits; n.e.c. in heading no. 8542,664183588.531,279310.189,952755277.771,-30.288122876120116,808469433.151,204050998.3200611,2841993258.123,0.23370343565475638,1,202904392.425
2020,Germany,276,Rep. of Korea,410,Import,M,854239,Electronic integrated circuits; n.e.c. in heading no. 8542,202904392.425,180268.551,664183588.531,-69.45055615213688,606614419.5756667,378225785.04671097,1879380239.592,0.10796345952272494,1,246464124.096
2021,Germany,276,Rep. of Korea,410,Import,M,854239,Electronic integrated circuits; n.e.c. in heading no. 8542,246464124.096,202491.401,202904392.425,21.468106801631244,371184035.0173333,254678064.0833018,2598482030.619,0.09484927014765167,0,369588841.921
2022,Germany,276,Rep. of Korea,410,Import,M,854239,Electronic integrated circuits; n.e.c. in heading no. 8542,369588841.921,228460.514,246464124.096,49.956446309014055,272985786.1473333,86449264.56841592,3599158937.097,0.10268755794905295,0,397845655.649
2023,Germany,276,Rep. of Korea,410,Import,M,854239,Electronic integrated circuits; n.e.c. in heading no. 8542,397845655.649,222745.969,369588841.921,7.6454726233428625,337966207.22199994,80492765.46878462,2899245740.182,0.13722384761494044,0,329793908.586
2019,Germany,276,Singapore,702,Export,X,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",223097531.708,20907.0,206099577.364,8.247447453023788,214598554.536,12019368.78294173,3495947289.983,0.06381604561008267,0,185248292.068
2020,Germany,276,Singapore,702,Export,X,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",185248292.068,16961.0,223097531.708,-16.965333211099253,204815133.71333334,18957283.08461792,2812421627.798,0.06586789485509721,0,255272563.58
2021,Germany,276,Singapore,702,Export,X,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",255272563.58,27973.094,185248292.068,37.800225162829506,221206129.11866668,35050430.85345424,3534221940.685,0.07222878694780648,0,414614146.713
2022,Germany,276,Singapore,702,Export,X,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",414614146.713,29282.065,255272563.58,62.420175869414905,285045000.787,117545618.09013294,4311911900.578,0.09615552364542097,0,230686339.886
2023,Germany,276,Singapore,702,Export,X,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",230686339.886,28201.347,414614146.713,-44.36119902930293,300191016.7263333,99852942.39952102,5137518595.549,0.04490228805903693,1,175922444.077
2019,Germany,276,Singapore,702,Import,M,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",83968911.4,56477.764,105266217.629,-20.23185282866357,94617564.51449999,15059469.655532384,3495947289.983,0.024018929473163864,1,56910026.762
2020,Germany,276,Singapore,702,Import,M,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",56910026.762,28082.84,83968911.4,-32.224884408826576,82048385.26366667,24235234.974550743,2812421627.798,0.02023524005060294,1,92451090.109
2021,Germany,276,Singapore,702,Import,M,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",92451090.109,26589.383,56910026.762,62.4513207411308,77776676.09033333,18562048.097033318,3534221940.685,0.02615882410912802,0,167711778.374
2022,Germany,276,Singapore,702,Import,M,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",167711778.374,41364.121,92451090.109,81.40595008265184,105690965.08166666,56574974.65346954,4311911900.578,0.0388949918831873,0,185454537.718
2023,Germany,276,Singapore,702,Import,M,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",185454537.718,33679.641,167711778.374,10.579316203083446,148539135.40033332,49377150.54290568,5137518595.549,0.03609807619551442,0,284432915.063
2019,Germany,276,Singapore,702,Export,X,854232,Electronic integrated circuits; memories,7006337.938,8367.117,4109597.277,70.48721482302074,5557967.6075,2048304.9647319023,658938248.3989999,0.010632768631997101,0,3056566.851
2020,Germany,276,Singapore,702,Export,X,854232,Electronic integrated circuits; memories,3056566.851,3009.019,7006337.938,-56.37425887749122,4724167.355333333,2045347.2066649883,458925040.263,0.006660274735168836,1,4312007.776
2021,Germany,276,Singapore,702,Export,X,854232,Electronic integrated circuits; memories,4312007.776,3031.296,3056566.851,41.07356345205616,4791637.521666667,2018094.7523893656,536506197.182,0.008037200313153567,0,15821731.387
2022,Germany,276,Singapore,702,Export,X,854232,Electronic integrated circuits; memories,15821731.387,9294.663,4312007.776,266.92260795681835,7730102.0046666665,7035615.291132774,676758321.696,0.023378702381301675,0,6284340.709
2023,Germany,276,Singapore,702,Export,X,854232,Electronic integrated circuits; memories,6284340.709,5940.0,15821731.387,-60.28032232829108,8806026.624,6155291.16214942,490327273.28000003,0.012816624837042961,1,4145029.887
2019,Germany,276,Singapore,702,Import,M,854232,Electronic integrated circuits; memories,20152841.034,18368.915,47331226.378,-57.421679985525934,33742033.706,19218020.578443475,658938248.3989999,0.030583808244497388,1,28349655.95
2020,Germany,276,Singapore,702,Import,M,854232,Electronic integrated circuits; memories,28349655.95,19579.02,20152841.034,40.67324751964794,31944574.454,13941260.228707435,458925040.263,0.06177404469748137,0,26844099.455
2021,Germany,276,Singapore,702,Import,M,854232,Electronic integrated circuits; memories,26844099.455,16665.352,28349655.95,-5.310669369869376,25115532.146333333,4363244.480571005,536506197.182,0.050035022141400584,0,42434078.04
2022,Germany,276,Singapore,702,Import,M,854232,Electronic integrated circuits; memories,42434078.04,34347.058,26844099.455,58.07599771090924,32542611.14833333,8599273.983401885,676758321.696,0.06270196712713848,0,32779753.975
2023,Germany,276,Singapore,702,Import,M,854232,Electronic integrated circuits; memories,32779753.975,35116.603,42434078.04,-22.751346349270175,34019310.49,7868559.800598762,490327273.28000003,0.0668528057917782,1,21254728.696
2019,Germany,276,Singapore,702,Export,X,854239,Electronic integrated circuits; n.e.c. in heading no. 8542,90375710.609,23413.0,79392393.939,13.834217769574847,84884052.27399999,7766377.697276256,2841993258.123,0.031800114356600837,0,111010857.891
2020,Germany,276,Singapore,702,Export,X,854239,Electronic integrated circuits; n.e.c. in heading no. 8542,111010857.891,22500.257,90375710.609,22.83262520753565,93592987.47966667,16052880.380725328,1879380239.592,0.05906780094436859,0,136032562.781
2021,Germany,276,Singapore,702,Export,X,854239,Electronic integrated circuits; n.e.c. in heading no. 8542,136032562.781,27597.0,111010857.891,22.539871653427312,112473043.76033331,22863519.593477372,2598482030.619,0.052350780639647085,0,174540453.971
2022,Germany,276,Singapore,702,Export,X,854239,Electronic integrated circuits; n.e.c. in heading no. 8542,174540453.971,28504.665,136032562.781,28.30784806428604,140527958.21433333,32002481.61625147,3599158937.097,0.04849478920533039,0,185645711.842
2023,Germany,276,Singapore,702,Export,X,854239,Electronic integrated circuits; n.e.c. in heading no. 8542,185645711.842,28019.008,174540453.971,6.362569603975688,165406242.86466667,26037309.75616623,2899245740.182,0.06403241686934275,0,190231214.925
2019,Germany,276,Singapore,702,Import,M,854239,Electronic integrated circuits; n.e.c. in heading no. 8542,61783653.824,60511.212,77184315.405,-19.953097336149135,69483984.6145,10889912.238684237,2841993258.123,0.021739549749954415,0,48690427.464
2020,Germany,276,Singapore,702,Import,M,854239,Electronic integrated circuits; n.e.c. in heading no. 8542,48690427.464,32218.809,61783653.824,-21.19205574551809,62552798.89766667,14262506.813559305,1879380239.592,0.02590770427306948,1,93571883.777
2021,Germany,276,Singapore,702,Import,M,854239,Electronic integrated circuits; n.e.c. in heading no. 8542,93571883.777,39606.602,48690427.464,92.17716633558778,68015321.68833333,23080544.696182005,2598482030.619,0.0360102100666479,0,143160149.586
2022,Germany,276,Singapore,702,Import,M,854239,Electronic integrated circuits; n.e.c. in heading no. 8542,143160149.586,59200.596,93571883.777,52.99483542212155,95140820.27566667,47254399.48570514,3599158937.097,0.03977600102913758,0,90669922.8
2023,Germany,276,Singapore,702,Import,M,854239,Electronic integrated circuits; n.e.c. in heading no. 8542,90669922.8,38138.367,143160149.586,-36.66538973156616,109133985.38766666,29503224.093596336,2899245740.182,0.031273624564956054,1,54627012.636
2019,Germany,276,USA,842,Export,X,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",251539461.608,72364.583,200037769.139,25.745984216217238,225788615.3735,36417195.98741406,3495947289.983,0.07195173174628249,0,189134343.47
2020,Germany,276,USA,842,Export,X,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",189134343.47,52897.214,251539461.608,-24.809275546296735,213570524.739,33330936.051233742,2812421627.798,0.0672496405235241,1,199934209.26
2021,Germany,276,USA,842,Export,X,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",199934209.26,54484.785,189134343.47,5.7101558563387185,213536004.77933335,33352006.28847914,3534221940.685,0.05657092639214641,0,249160029.589
2022,Germany,276,USA,842,Export,X,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",249160029.589,64542.449,199934209.26,24.621009336619014,212742860.773,31997139.148684606,4311911900.578,0.05778411881643518,0,262904619.361
2023,Germany,276,USA,842,Export,X,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",262904619.361,62049.595,249160029.589,5.516370259978014,237332952.73666668,33109333.23438093,5137518595.549,0.051173463311407395,0,214990856.012
2019,Germany,276,USA,842,Import,M,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",1372987729.323,1271698.196,1103887361.497,24.37752049820269,1238437545.4099998,190282694.9095589,3495947289.983,0.392736965244598,0,1070654767.017
